"","ID","speakerID","condition","VAS","relVAS"
"1987","L5","MaG","ClearMask",100,NA
"1988","L5","MaG","ConvMask",97,NA
"1989","L5","MaG","ConvNoMask",100,NA
"1990","L5","MeG","ClearMask",93,NA
"1991","L5","MeG","ConvMask",93,NA
"1992","L5","MeG","ConvNoMask",91,NA
"1993","L5","MeG","ClearMask",86,NA
"1994","L5","MeG","ConvMask",89,NA
"1995","L5","MeG","ConvNoMask",92,NA
"1996","L5","MeG","ClearMask",79,NA
"1997","L5","MeG","ConvMask",94,NA
"1998","L5","MeG","ConvNoMask",100,NA
"1999","L5","MeG","ClearMask",91,92
"2000","L5","MeG","ConvMask",86,96
"2001","L5","MeG","ConvNoMask",91,91
"2002","L5","MeG","ClearMask",78,NA
"2003","L5","MeG","ConvMask",77,NA
"2004","L5","MeG","ConvNoMask",100,NA
"2005","L50","BR","ClearMask",100,100
"2006","L50","BR","ConvMask",82,100
"2007","L50","BR","ConvNoMask",100,100
"2008","L50","BR","ClearMask",93,NA
"2009","L50","BR","ConvMask",100,NA
"2010","L50","BR","ConvNoMask",100,NA
"2011","L50","BR","ClearMask",100,NA
"2012","L50","BR","ConvMask",100,NA
"2013","L50","BR","ConvNoMask",100,NA
"2014","L50","BR","ClearMask",73,NA
"2015","L50","BR","ConvMask",88,NA
"2016","L50","BR","ConvNoMask",91,NA
"2017","L50","BR","ClearMask",77,NA
"2018","L50","BR","ConvMask",56,NA
"2019","L50","BR","ConvNoMask",100,NA
"2020","L50","MeG","ClearMask",100,NA
"2021","L50","MeG","ConvMask",100,NA
"2022","L50","MeG","ConvNoMask",100,NA
"2023","L50","MeG","ClearMask",98,NA
"2024","L50","MeG","ConvMask",100,NA
"2025","L50","MeG","ConvNoMask",86,NA
"2026","L50","MeG","ClearMask",100,100
"2027","L50","MeG","ConvMask",83,100
"2028","L50","MeG","ConvNoMask",100,100
"2029","L50","MeG","ClearMask",100,NA
"2030","L50","MeG","ConvMask",88,NA
"2031","L50","MeG","ConvNoMask",100,NA
"2032","L50","MeG","ClearMask",100,NA
"2033","L50","MeG","ConvMask",100,NA
"2034","L50","MeG","ConvNoMask",100,NA
"2035","L50","MS","ClearMask",100,NA
"2036","L50","MS","ConvMask",100,NA
"2037","L50","MS","ConvNoMask",100,NA
"2038","L50","MS","ClearMask",100,NA
"2039","L50","MS","ConvMask",100,NA
"2040","L50","MS","ConvNoMask",100,NA
"2041","L50","MS","ClearMask",100,NA
"2042","L50","MS","ConvMask",100,NA
"2043","L50","MS","ConvNoMask",100,NA
"2044","L50","MS","ClearMask",91,100
"2045","L50","MS","ConvMask",100,100
"2046","L50","MS","ConvNoMask",100,100
"2047","L50","MS","ClearMask",100,NA
"2048","L50","MS","ConvMask",100,NA
"2049","L50","MS","ConvNoMask",100,NA
"2050","L51","BR","ClearMask",100,91
"2051","L51","BR","ConvMask",27,100
"2052","L51","BR","ConvNoMask",32,100
"2053","L51","BR","ClearMask",62,NA
"2054","L51","BR","ConvMask",71,NA
"2055","L51","BR","ConvNoMask",100,NA
"2056","L51","BR","ClearMask",65,NA
"2057","L51","BR","ConvMask",31,NA
"2058","L51","BR","ConvNoMask",73,NA
"2059","L51","BR","ClearMask",35,NA
"2060","L51","BR","ConvMask",100,NA
"2061","L51","BR","ConvNoMask",93,NA
"2062","L51","BR","ClearMask",60,NA
"2063","L51","BR","ConvMask",41,NA
"2064","L51","BR","ConvNoMask",86,NA
"2065","L51","HH","ClearMask",64,NA
"2066","L51","HH","ConvMask",24,NA
"2067","L51","HH","ConvNoMask",82,NA
"2068","L51","HH","ClearMask",79,NA
"2069","L51","HH","ConvMask",100,NA
"2070","L51","HH","ConvNoMask",84,NA
"2071","L51","HH","ClearMask",100,NA
"2072","L51","HH","ConvMask",19,NA
"2073","L51","HH","ConvNoMask",27,NA
"2074","L51","HH","ClearMask",100,100
"2075","L51","HH","ConvMask",31,94
"2076","L51","HH","ConvNoMask",25,74
"2077","L51","HH","ClearMask",88,NA
"2078","L51","HH","ConvMask",24,NA
"2079","L51","HH","ConvNoMask",75,NA
"2080","L51","TC","ClearMask",100,NA
"2081","L51","TC","ConvMask",77,NA
"2082","L51","TC","ConvNoMask",100,NA
"2083","L51","TC","ClearMask",24,NA
"2084","L51","TC","ConvMask",78,NA
"2085","L51","TC","ConvNoMask",96,NA
"2086","L51","TC","ClearMask",25,84
"2087","L51","TC","ConvMask",29,82
"2088","L51","TC","ConvNoMask",88,100
"2089","L51","TC","ClearMask",90,NA
"2090","L51","TC","ConvMask",35,NA
"2091","L51","TC","ConvNoMask",83,NA
"2092","L51","TC","ClearMask",89,NA
"2093","L51","TC","ConvMask",85,NA
"2094","L51","TC","ConvNoMask",94,NA
"2095","L52","MS","ClearMask",100,100
"2096","L52","MS","ConvMask",100,100
"2097","L52","MS","ConvNoMask",100,100
"2098","L52","MS","ClearMask",100,NA
"2099","L52","MS","ConvMask",100,NA
"2100","L52","MS","ConvNoMask",100,NA
"2101","L52","MS","ClearMask",100,NA
"2102","L52","MS","ConvMask",99,NA
"2103","L52","MS","ConvNoMask",100,NA
"2104","L52","MS","ClearMask",100,NA
"2105","L52","MS","ConvMask",100,NA
"2106","L52","MS","ConvNoMask",98,NA
"2107","L52","MS","ClearMask",100,NA
"2108","L52","MS","ConvMask",96,NA
"2109","L52","MS","ConvNoMask",97,NA
"2110","L52","PB","ClearMask",100,NA
"2111","L52","PB","ConvMask",100,NA
"2112","L52","PB","ConvNoMask",100,NA
"2113","L52","PB","ClearMask",100,NA
"2114","L52","PB","ConvMask",100,NA
"2115","L52","PB","ConvNoMask",100,NA
"2116","L52","PB","ClearMask",100,100
"2117","L52","PB","ConvMask",100,98
"2118","L52","PB","ConvNoMask",100,100
"2119","L52","PB","ClearMask",100,NA
"2120","L52","PB","ConvMask",98,NA
"2121","L52","PB","ConvNoMask",100,NA
"2122","L52","PB","ClearMask",100,NA
"2123","L52","PB","ConvMask",100,NA
"2124","L52","PB","ConvNoMask",100,NA
"2125","L52","SK","ClearMask",100,NA
"2126","L52","SK","ConvMask",97,NA
"2127","L52","SK","ConvNoMask",100,NA
"2128","L52","SK","ClearMask",88,NA
"2129","L52","SK","ConvMask",80,NA
"2130","L52","SK","ConvNoMask",100,NA
"2131","L52","SK","ClearMask",100,NA
"2132","L52","SK","ConvMask",89,NA
"2133","L52","SK","ConvNoMask",100,NA
"2134","L52","SK","ClearMask",97,94
"2135","L52","SK","ConvMask",34,98
"2136","L52","SK","ConvNoMask",100,98
"2137","L52","SK","ClearMask",96,NA
"2138","L52","SK","ConvMask",100,NA
"2139","L52","SK","ConvNoMask",100,NA
"2140","L53","BR","ClearMask",80,90
"2141","L53","BR","ConvMask",60,77
"2142","L53","BR","ConvNoMask",94,98
"2143","L53","BR","ClearMask",63,NA
"2144","L53","BR","ConvMask",40,NA
"2145","L53","BR","ConvNoMask",97,NA
"2146","L53","BR","ClearMask",86,NA
"2147","L53","BR","ConvMask",70,NA
"2148","L53","BR","ConvNoMask",98,NA
"2149","L53","BR","ClearMask",86,NA
"2150","L53","BR","ConvMask",68,NA
"2151","L53","BR","ConvNoMask",94,NA
"2152","L53","BR","ClearMask",97,NA
"2153","L53","BR","ConvMask",59,NA
"2154","L53","BR","ConvNoMask",84,NA
"2155","L53","DH","ClearMask",87,NA
"2156","L53","DH","ConvMask",71,NA
"2157","L53","DH","ConvNoMask",57,NA
"2158","L53","DH","ClearMask",57,NA
"2159","L53","DH","ConvMask",97,NA
"2160","L53","DH","ConvNoMask",93,NA
"2161","L53","DH","ClearMask",89,NA
"2162","L53","DH","ConvMask",71,NA
"2163","L53","DH","ConvNoMask",72,NA
"2164","L53","DH","ClearMask",96,NA
"2165","L53","DH","ConvMask",74,NA
"2166","L53","DH","ConvNoMask",60,NA
"2167","L53","DH","ClearMask",55,96
"2168","L53","DH","ConvMask",94,94
"2169","L53","DH","ConvNoMask",65,85
"2170","L53","HH","ClearMask",51,NA
"2171","L53","HH","ConvMask",42,NA
"2172","L53","HH","ConvNoMask",62,NA
"2173","L53","HH","ClearMask",74,NA
"2174","L53","HH","ConvMask",54,NA
"2175","L53","HH","ConvNoMask",88,NA
"2176","L53","HH","ClearMask",91,68
"2177","L53","HH","ConvMask",60,31
"2178","L53","HH","ConvNoMask",82,94
"2179","L53","HH","ClearMask",89,NA
"2180","L53","HH","ConvMask",80,NA
"2181","L53","HH","ConvNoMask",71,NA
"2182","L53","HH","ClearMask",76,NA
"2183","L53","HH","ConvMask",57,NA
"2184","L53","HH","ConvNoMask",55,NA
"2185","L54","AA","ClearMask",100,NA
"2186","L54","AA","ConvMask",100,NA
"2187","L54","AA","ConvNoMask",100,NA
"2188","L54","AA","ClearMask",100,NA
"2189","L54","AA","ConvMask",93,NA
"2190","L54","AA","ConvNoMask",100,NA
"2191","L54","AA","ClearMask",100,NA
"2192","L54","AA","ConvMask",96,NA
"2193","L54","AA","ConvNoMask",100,NA
"2194","L54","AA","ClearMask",100,100
"2195","L54","AA","ConvMask",93,93
"2196","L54","AA","ConvNoMask",100,100
"2197","L54","AA","ClearMask",100,NA
"2198","L54","AA","ConvMask",97,NA
"2199","L54","AA","ConvNoMask",100,NA
"2200","L54","BR","ClearMask",64,97
"2201","L54","BR","ConvMask",67,98
"2202","L54","BR","ConvNoMask",70,100
"2203","L54","BR","ClearMask",72,NA
"2204","L54","BR","ConvMask",77,NA
"2205","L54","BR","ConvNoMask",77,NA
"2206","L54","BR","ClearMask",69,NA
"2207","L54","BR","ConvMask",86,NA
"2208","L54","BR","ConvNoMask",82,NA
"2209","L54","BR","ClearMask",78,NA
"2210","L54","BR","ConvMask",67,NA
"2211","L54","BR","ConvNoMask",56,NA
"2212","L54","BR","ClearMask",66,NA
"2213","L54","BR","ConvMask",51,NA
"2214","L54","BR","ConvNoMask",85,NA
"2215","L54","RL","ClearMask",100,94
"2216","L54","RL","ConvMask",100,100
"2217","L54","RL","ConvNoMask",100,87
"2218","L54","RL","ClearMask",100,NA
"2219","L54","RL","ConvMask",100,NA
"2220","L54","RL","ConvNoMask",94,NA
"2221","L54","RL","ClearMask",100,NA
"2222","L54","RL","ConvMask",100,NA
"2223","L54","RL","ConvNoMask",100,NA
"2224","L54","RL","ClearMask",100,NA
"2225","L54","RL","ConvMask",100,NA
"2226","L54","RL","ConvNoMask",97,NA
"2227","L54","RL","ClearMask",100,NA
"2228","L54","RL","ConvMask",100,NA
"2229","L54","RL","ConvNoMask",96,NA
"2230","L55","MW","ClearMask",100,NA
"2231","L55","MW","ConvMask",100,NA
"2232","L55","MW","ConvNoMask",96,NA
"2233","L55","MW","ClearMask",62,NA
"2234","L55","MW","ConvMask",29,NA
"2235","L55","MW","ConvNoMask",42,NA
"2236","L55","MW","ClearMask",85,NA
"2237","L55","MW","ConvMask",34,NA
"2238","L55","MW","ConvNoMask",74,NA
"2239","L55","MW","ClearMask",45,93
"2240","L55","MW","ConvMask",38,24
"2241","L55","MW","ConvNoMask",73,70
"2242","L55","MW","ClearMask",100,NA
"2243","L55","MW","ConvMask",100,NA
"2244","L55","MW","ConvNoMask",100,NA
"2245","L55","RL","ClearMask",100,NA
"2246","L55","RL","ConvMask",100,NA
"2247","L55","RL","ConvNoMask",100,NA
"2248","L55","RL","ClearMask",74,NA
"2249","L55","RL","ConvMask",86,NA
"2250","L55","RL","ConvNoMask",38,NA
"2251","L55","RL","ClearMask",100,NA
"2252","L55","RL","ConvMask",100,NA
"2253","L55","RL","ConvNoMask",100,NA
"2254","L55","RL","ClearMask",100,NA
"2255","L55","RL","ConvMask",65,NA
"2256","L55","RL","ConvNoMask",100,NA
"2257","L55","RL","ClearMask",100,100
"2258","L55","RL","ConvMask",100,100
"2259","L55","RL","ConvNoMask",100,89
"2260","L55","SK","ClearMask",87,NA
"2261","L55","SK","ConvMask",95,NA
"2262","L55","SK","ConvNoMask",100,NA
"2263","L55","SK","ClearMask",40,NA
"2264","L55","SK","ConvMask",56,NA
"2265","L55","SK","ConvNoMask",100,NA
"2266","L55","SK","ClearMask",35,99
"2267","L55","SK","ConvMask",100,100
"2268","L55","SK","ConvNoMask",100,100
"2269","L55","SK","ClearMask",95,NA
"2270","L55","SK","ConvMask",100,NA
"2271","L55","SK","ConvNoMask",100,NA
"2272","L56","BR","ClearMask",100,NA
"2273","L56","BR","ConvMask",100,NA
"2274","L56","BR","ConvNoMask",100,NA
"2275","L56","BR","ClearMask",100,NA
"2276","L56","BR","ConvMask",100,NA
"2277","L56","BR","ConvNoMask",100,NA
"2278","L56","BR","ClearMask",66,100
"2279","L56","BR","ConvMask",100,100
"2280","L56","BR","ConvNoMask",100,100
"2281","L56","BR","ClearMask",100,NA
"2282","L56","BR","ConvMask",100,NA
"2283","L56","BR","ConvNoMask",100,NA
"2284","L56","BR","ClearMask",100,NA
"2285","L56","BR","ConvMask",100,NA
"2286","L56","BR","ConvNoMask",100,NA
"2287","L56","MeG","ClearMask",100,NA
"2288","L56","MeG","ConvMask",100,NA
"2289","L56","MeG","ConvNoMask",100,NA
"2290","L56","MeG","ClearMask",100,100
"2291","L56","MeG","ConvMask",100,35
"2292","L56","MeG","ConvNoMask",100,100
"2293","L56","MeG","ClearMask",100,NA
"2294","L56","MeG","ConvMask",100,NA
"2295","L56","MeG","ConvNoMask",100,NA
"2296","L56","MeG","ClearMask",100,NA
"2297","L56","MeG","ConvMask",100,NA
"2298","L56","MeG","ConvNoMask",100,NA
"2299","L56","MeG","ClearMask",100,NA
"2300","L56","MeG","ConvMask",100,NA
"2301","L56","MeG","ConvNoMask",100,NA
"2302","L56","MW","ClearMask",100,NA
"2303","L56","MW","ConvMask",100,NA
"2304","L56","MW","ConvNoMask",100,NA
"2305","L56","MW","ClearMask",100,NA
"2306","L56","MW","ConvMask",100,NA
"2307","L56","MW","ConvNoMask",100,NA
"2308","L56","MW","ClearMask",100,100
"2309","L56","MW","ConvMask",100,100
"2310","L56","MW","ConvNoMask",100,100
"2311","L56","MW","ClearMask",100,NA
"2312","L56","MW","ConvMask",100,NA
"2313","L56","MW","ConvNoMask",100,NA
"2314","L56","MW","ClearMask",100,NA
"2315","L56","MW","ConvMask",100,NA
"2316","L56","MW","ConvNoMask",100,NA
"2317","L57","BR","ClearMask",100,NA
"2318","L57","BR","ConvMask",100,NA
"2319","L57","BR","ConvNoMask",100,NA
"2320","L57","BR","ClearMask",100,NA
"2321","L57","BR","ConvMask",94,NA
"2322","L57","BR","ConvNoMask",100,NA
"2323","L57","BR","ClearMask",100,NA
"2324","L57","BR","ConvMask",100,NA
"2325","L57","BR","ConvNoMask",100,NA
"2326","L57","BR","ClearMask",93,NA
"2327","L57","BR","ConvMask",100,NA
"2328","L57","BR","ConvNoMask",100,NA
"2329","L57","BR","ClearMask",100,100
"2330","L57","BR","ConvMask",99,99
"2331","L57","BR","ConvNoMask",100,100
"2332","L57","CC","ClearMask",100,NA
"2333","L57","CC","ConvMask",100,NA
"2334","L57","CC","ConvNoMask",100,NA
"2335","L57","CC","ClearMask",100,NA
"2336","L57","CC","ConvMask",100,NA
"2337","L57","CC","ConvNoMask",100,NA
"2338","L57","CC","ClearMask",100,100
"2339","L57","CC","ConvMask",100,100
"2340","L57","CC","ConvNoMask",100,100
"2341","L57","CC","ClearMask",100,NA
"2342","L57","CC","ConvMask",100,NA
"2343","L57","CC","ConvNoMask",100,NA
"2344","L57","CC","ClearMask",100,NA
"2345","L57","CC","ConvMask",100,NA
"2346","L57","CC","ConvNoMask",100,NA
"2347","L57","TC","ClearMask",100,NA
"2348","L57","TC","ConvMask",100,NA
"2349","L57","TC","ConvNoMask",100,NA
"2350","L57","TC","ClearMask",81,99
"2351","L57","TC","ConvMask",91,97
"2352","L57","TC","ConvNoMask",98,91
"2353","L57","TC","ClearMask",100,NA
"2354","L57","TC","ConvMask",100,NA
"2355","L57","TC","ConvNoMask",100,NA
"2356","L57","TC","ClearMask",100,NA
"2357","L57","TC","ConvMask",100,NA
"2358","L57","TC","ConvNoMask",100,NA
"2359","L57","TC","ClearMask",100,NA
"2360","L57","TC","ConvMask",100,NA
"2361","L57","TC","ConvNoMask",100,NA
"2362","L58","EW","ClearMask",100,NA
"2363","L58","EW","ConvMask",66,NA
"2364","L58","EW","ConvNoMask",81,NA
"2365","L58","EW","ClearMask",100,97
"2366","L58","EW","ConvMask",73,30
"2367","L58","EW","ConvNoMask",48,55
"2368","L58","EW","ClearMask",100,NA
"2369","L58","EW","ConvMask",61,NA
"2370","L58","EW","ConvNoMask",84,NA
"2371","L58","EW","ClearMask",100,NA
"2372","L58","EW","ConvMask",64,NA
"2373","L58","EW","ConvNoMask",50,NA
"2374","L58","EW","ClearMask",100,NA
"2375","L58","EW","ConvMask",17,NA
"2376","L58","EW","ConvNoMask",66,NA
"2377","L58","MaG","ClearMask",85,NA
"2378","L58","MaG","ConvMask",61,NA
"2379","L58","MaG","ConvNoMask",79,NA
"2380","L58","MaG","ClearMask",76,NA
"2381","L58","MaG","ConvMask",55,NA
"2382","L58","MaG","ConvNoMask",79,NA
"2383","L58","MaG","ClearMask",88,90
"2384","L58","MaG","ConvMask",88,63
"2385","L58","MaG","ConvNoMask",88,75
"2386","L58","MaG","ClearMask",100,NA
"2387","L58","MaG","ConvMask",28,NA
"2388","L58","MaG","ConvNoMask",85,NA
"2389","L58","MaG","ClearMask",86,NA
"2390","L58","MaG","ConvMask",89,NA
"2391","L58","MaG","ConvNoMask",65,NA
"2392","L58","MeG","ClearMask",89,NA
"2393","L58","MeG","ConvMask",99,NA
"2394","L58","MeG","ConvNoMask",59,NA
"2395","L58","MeG","ClearMask",34,NA
"2396","L58","MeG","ConvMask",29,NA
"2397","L58","MeG","ConvNoMask",69,NA
"2398","L58","MeG","ClearMask",40,NA
"2399","L58","MeG","ConvMask",54,NA
"2400","L58","MeG","ConvNoMask",66,NA
"2401","L58","MeG","ClearMask",68,81
"2402","L58","MeG","ConvMask",68,46
"2403","L58","MeG","ConvNoMask",100,36
"2404","L58","MeG","ClearMask",66,NA
"2405","L58","MeG","ConvMask",42,NA
"2406","L58","MeG","ConvNoMask",37,NA
"2407","L59","HH","ClearMask",100,NA
"2408","L59","HH","ConvMask",64,NA
"2409","L59","HH","ConvNoMask",86,NA
"2410","L59","HH","ClearMask",31,NA
"2411","L59","HH","ConvMask",18,NA
"2412","L59","HH","ConvNoMask",31,NA
"2413","L59","HH","ClearMask",100,NA
"2414","L59","HH","ConvMask",100,NA
"2415","L59","HH","ConvNoMask",100,NA
"2416","L59","HH","ClearMask",76,NA
"2417","L59","HH","ConvMask",100,NA
"2418","L59","HH","ConvNoMask",100,NA
"2419","L59","HH","ClearMask",100,81
"2420","L59","HH","ConvMask",100,63
"2421","L59","HH","ConvNoMask",100,65
"2422","L59","PB","ClearMask",93,NA
"2423","L59","PB","ConvMask",98,NA
"2424","L59","PB","ConvNoMask",85,NA
"2425","L59","PB","ClearMask",100,NA
"2426","L59","PB","ConvMask",100,NA
"2427","L59","PB","ConvNoMask",89,NA
"2428","L59","PB","ClearMask",100,NA
"2429","L59","PB","ConvMask",98,NA
"2430","L59","PB","ConvNoMask",98,NA
"2431","L59","PB","ClearMask",99,NA
"2432","L59","PB","ConvMask",96,NA
"2433","L59","PB","ConvNoMask",100,NA
"2434","L59","PB","ClearMask",100,100
"2435","L59","PB","ConvMask",100,100
"2436","L59","PB","ConvNoMask",100,100
"2437","L59","RL","ClearMask",99,80
"2438","L59","RL","ConvMask",99,79
"2439","L59","RL","ConvNoMask",100,79
"2440","L59","RL","ClearMask",99,NA
"2441","L59","RL","ConvMask",99,NA
"2442","L59","RL","ConvNoMask",98,NA
"2443","L59","RL","ClearMask",98,NA
"2444","L59","RL","ConvMask",99,NA
"2445","L59","RL","ConvNoMask",98,NA
"2446","L59","RL","ClearMask",100,NA
"2447","L59","RL","ConvMask",100,NA
"2448","L59","RL","ConvNoMask",100,NA
"2449","L59","RL","ClearMask",97,NA
"2450","L59","RL","ConvMask",99,NA
"2451","L59","RL","ConvNoMask",99,NA
"2452","L6","AA","ClearMask",100,NA
"2453","L6","AA","ConvMask",100,NA
"2454","L6","AA","ConvNoMask",100,NA
"2455","L6","AA","ClearMask",100,83
"2456","L6","AA","ConvMask",100,82
"2457","L6","AA","ConvNoMask",100,95
"2458","L6","AA","ClearMask",100,NA
"2459","L6","AA","ConvMask",100,NA
"2460","L6","AA","ConvNoMask",100,NA
"2461","L6","AA","ClearMask",100,NA
"2462","L6","AA","ConvMask",100,NA
"2463","L6","AA","ConvNoMask",100,NA
"2464","L6","AA","ClearMask",100,NA
"2465","L6","AA","ConvMask",100,NA
"2466","L6","AA","ConvNoMask",100,NA
"2467","L6","RL","ClearMask",91,NA
"2468","L6","RL","ConvMask",99,NA
"2469","L6","RL","ConvNoMask",88,NA
"2470","L6","RL","ClearMask",80,93
"2471","L6","RL","ConvMask",76,87
"2472","L6","RL","ConvNoMask",100,94
"2473","L6","RL","ClearMask",100,NA
"2474","L6","RL","ConvMask",100,NA
"2475","L6","RL","ConvNoMask",99,NA
"2476","L6","RL","ClearMask",98,NA
"2477","L6","RL","ConvMask",100,NA
"2478","L6","RL","ConvNoMask",100,NA
"2479","L6","RL","ClearMask",81,NA
"2480","L6","RL","ConvMask",91,NA
"2481","L6","RL","ConvNoMask",95,NA
"2482","L6","SK","ClearMask",85,NA
"2483","L6","SK","ConvMask",25,NA
"2484","L6","SK","ConvNoMask",98,NA
"2485","L6","SK","ClearMask",95,NA
"2486","L6","SK","ConvMask",97,NA
"2487","L6","SK","ConvNoMask",99,NA
"2488","L6","SK","ClearMask",97,NA
"2489","L6","SK","ConvMask",92,NA
"2490","L6","SK","ConvNoMask",92,NA
"2491","L6","SK","ClearMask",93,NA
"2492","L6","SK","ConvMask",94,NA
"2493","L6","SK","ConvNoMask",94,NA
"2494","L6","SK","ClearMask",94,85
"2495","L6","SK","ConvMask",94,89
"2496","L6","SK","ConvNoMask",100,97
"2497","L60","AA","ClearMask",100,NA
"2498","L60","AA","ConvMask",100,NA
"2499","L60","AA","ConvNoMask",100,NA
"2500","L60","AA","ClearMask",100,NA
"2501","L60","AA","ConvMask",100,NA
"2502","L60","AA","ConvNoMask",100,NA
"2503","L60","AA","ClearMask",100,NA
"2504","L60","AA","ConvMask",100,NA
"2505","L60","AA","ConvNoMask",100,NA
"2506","L60","AA","ClearMask",100,100
"2507","L60","AA","ConvMask",100,100
"2508","L60","AA","ConvNoMask",100,100
"2509","L60","AA","ClearMask",100,NA
"2510","L60","AA","ConvMask",100,NA
"2511","L60","AA","ConvNoMask",100,NA
"2512","L60","CC","ClearMask",100,NA
"2513","L60","CC","ConvMask",100,NA
"2514","L60","CC","ConvNoMask",100,NA
"2515","L60","CC","ClearMask",100,100
"2516","L60","CC","ConvMask",100,100
"2517","L60","CC","ConvNoMask",100,100
"2518","L60","CC","ClearMask",100,NA
"2519","L60","CC","ConvMask",100,NA
"2520","L60","CC","ConvNoMask",100,NA
"2521","L60","CC","ClearMask",100,NA
"2522","L60","CC","ConvMask",100,NA
"2523","L60","CC","ConvNoMask",100,NA
"2524","L60","CC","ClearMask",100,NA
"2525","L60","CC","ConvMask",100,NA
"2526","L60","CC","ConvNoMask",100,NA
"2527","L60","MS","ClearMask",100,NA
"2528","L60","MS","ConvMask",100,NA
"2529","L60","MS","ConvNoMask",100,NA
"2530","L60","MS","ClearMask",100,NA
"2531","L60","MS","ConvMask",100,NA
"2532","L60","MS","ConvNoMask",100,NA
"2533","L60","MS","ClearMask",100,100
"2534","L60","MS","ConvMask",100,100
"2535","L60","MS","ConvNoMask",100,100
"2536","L60","MS","ClearMask",87,NA
"2537","L60","MS","ConvMask",100,NA
"2538","L60","MS","ConvNoMask",100,NA
"2539","L60","MS","ClearMask",100,NA
"2540","L60","MS","ConvMask",100,NA
"2541","L60","MS","ConvNoMask",100,NA
"2542","L61","AA","ClearMask",98,NA
"2543","L61","AA","ConvMask",86,NA
"2544","L61","AA","ConvNoMask",85,NA
"2545","L61","AA","ClearMask",100,NA
"2546","L61","AA","ConvMask",98,NA
"2547","L61","AA","ConvNoMask",91,NA
"2548","L61","AA","ClearMask",100,NA
"2549","L61","AA","ConvMask",100,NA
"2550","L61","AA","ConvNoMask",100,NA
"2551","L61","AA","ClearMask",100,NA
"2552","L61","AA","ConvMask",92,NA
"2553","L61","AA","ConvNoMask",79,NA
"2554","L61","AA","ClearMask",98,88
"2555","L61","AA","ConvMask",90,87
"2556","L61","AA","ConvNoMask",87,91
"2557","L61","MS","ClearMask",99,NA
"2558","L61","MS","ConvMask",80,NA
"2559","L61","MS","ConvNoMask",77,NA
"2560","L61","MS","ClearMask",100,NA
"2561","L61","MS","ConvMask",87,NA
"2562","L61","MS","ConvNoMask",90,NA
"2563","L61","MS","ClearMask",92,NA
"2564","L61","MS","ConvMask",98,NA
"2565","L61","MS","ConvNoMask",93,NA
"2566","L61","MS","ClearMask",89,85
"2567","L61","MS","ConvMask",83,60
"2568","L61","MS","ConvNoMask",89,75
"2569","L61","MS","ClearMask",96,NA
"2570","L61","MS","ConvMask",95,NA
"2571","L61","MS","ConvNoMask",100,NA
"2572","L61","TC","ClearMask",55,NA
"2573","L61","TC","ConvMask",33,NA
"2574","L61","TC","ClearMask",49,NA
"2575","L61","TC","ConvMask",19,NA
"2576","L61","TC","ConvNoMask",45,NA
"2577","L61","TC","ClearMask",10,NA
"2578","L61","TC","ConvMask",65,NA
"2579","L61","TC","ConvNoMask",100,NA
"2580","L61","TC","ClearMask",73,36
"2581","L61","TC","ConvMask",11,62
"2582","L61","TC","ConvNoMask",100,49
"2583","L61","TC","ClearMask",78,NA
"2584","L61","TC","ConvNoMask",83,NA
"2585","L62","DH","ClearMask",83,NA
"2586","L62","DH","ConvMask",77,NA
"2587","L62","DH","ConvNoMask",88,NA
"2588","L62","DH","ClearMask",100,74
"2589","L62","DH","ConvMask",100,68
"2590","L62","DH","ConvNoMask",100,74
"2591","L62","DH","ClearMask",98,NA
"2592","L62","DH","ConvMask",83,NA
"2593","L62","DH","ConvNoMask",96,NA
"2594","L62","DH","ClearMask",61,NA
"2595","L62","DH","ConvMask",65,NA
"2596","L62","DH","ConvNoMask",58,NA
"2597","L62","DH","ClearMask",100,NA
"2598","L62","DH","ConvMask",87,NA
"2599","L62","DH","ConvNoMask",81,NA
"2600","L62","EW","ClearMask",93,95
"2601","L62","EW","ConvMask",58,71
"2602","L62","EW","ConvNoMask",42,65
"2603","L62","EW","ClearMask",96,NA
"2604","L62","EW","ConvMask",76,NA
"2605","L62","EW","ConvNoMask",73,NA
"2606","L62","EW","ClearMask",100,NA
"2607","L62","EW","ConvMask",67,NA
"2608","L62","EW","ConvNoMask",79,NA
"2609","L62","EW","ClearMask",92,NA
"2610","L62","EW","ConvMask",64,NA
"2611","L62","EW","ConvNoMask",68,NA
"2612","L62","EW","ClearMask",96,NA
"2613","L62","EW","ConvMask",70,NA
"2614","L62","EW","ConvNoMask",74,NA
"2615","L62","MW","ClearMask",86,NA
"2616","L62","MW","ConvMask",86,NA
"2617","L62","MW","ConvNoMask",84,NA
"2618","L62","MW","ClearMask",100,NA
"2619","L62","MW","ConvMask",90,NA
"2620","L62","MW","ConvNoMask",84,NA
"2621","L62","MW","ClearMask",81,91
"2622","L62","MW","ConvMask",67,24
"2623","L62","MW","ConvNoMask",75,68
"2624","L62","MW","ClearMask",90,NA
"2625","L62","MW","ConvMask",41,NA
"2626","L62","MW","ConvNoMask",92,NA
"2627","L62","MW","ClearMask",86,NA
"2628","L62","MW","ConvMask",77,NA
"2629","L62","MW","ConvNoMask",73,NA
"2630","L63","MaG","ClearMask",97,NA
"2631","L63","MaG","ConvMask",96,NA
"2632","L63","MaG","ConvNoMask",100,NA
"2633","L63","MaG","ClearMask",100,100
